,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890
0,0.0013939888748931762,9.293307794670818e-05,7.320931402089265e-05,7.239710553219993e-05,2.627249795150574e-05,2.6211752291502256e-05,2.590802399148485e-05,0.0021884235025579463,0.002378146638491872,0.0020406873339759764,0.0017538982844073703,0.001638120758850508,0.0015644322329864543,0.005360183932977039,0.002400054429263216,0.002281152115373628,0.0036255163048366486,0.006617413299516585,0.003977128345530085,0.0007750610572392427,0.001298140553595208,0.0022030237032074048,0.0008219754640459882,0.0026302791215369677,0.00014316794904648258,0.00028588274025605193,0.007411810091614093,0.0047064423511645045,0.006565624919126726,0.002405165541434099,0.0049555201201302405,0.004299328910632033,0.0038077966050785814,0.0037284170419856766,0.0019871181571468593,0.0006930340841414147,0.00012965120594021746,0.0028971348527581445,0.002190247675569167,0.02388667522704585,0.023632505548331323,0.009115086281310783,0.007780713440136793,0.0030483251942619305,0.0012175453864024222,0.0004110552858817951,3.124473302130168e-05,6.812194158878653e-05,0.016804411361930432,0.011630875509563144,0.028692319080590892,0.0,0.0,0.016183263484397824,0.01230752495041133,0.00218908014257461,0.0,0.0,0.018996870853648897,0.030886598615195264,0.04596693754166317,0.023996666523788426,0.0523013020510526,0.04323546130371196,0.03212839587431094,0.03344548687210549,0.027355657614808526,0.028683656727417708,0.024063213097262687,0.0028778425110550974,0.0005087777786482193,0.0009657809295063029,0.0,0.01277147403370288,0.011265671608002131,0.03457762609609774,0.027465924119294115,0.0,0.0,0.0,0.0,0.0,0.0006429607812026234,0.0,0.026072597976292265,0.04533477612831472,0.037243237179973916,0.06739322368332676,0.06590252910921936,0.05680472267071401,0.0006429607812026234,0.0
1,0.0013939888738078914,9.293307787393381e-05,7.320931396356361e-05,7.239710547550691e-05,2.6272497930932182e-05,2.6211752270976266e-05,2.5908023971196705e-05,0.002188423500861137,0.002378146636662937,0.0020406873323946056,0.0017538982830447197,0.0016381207575779566,0.0015644322317711296,0.005360183929541659,0.0024000544275318975,0.0022811521137218647,0.003625516302327404,0.006617413296795267,0.003977128342945327,0.0007750610566396864,0.001298140552584853,0.0022030237026696843,0.0008219754634278323,0.002630279120896396,0.00014316794893560027,0.0002858827400342505,0.007411810091651954,0.00470644235122555,0.00656562491922948,0.0024051655413772303,0.0049555201201040245,0.004299328910622193,0.0038077966048379874,0.0037284170418396836,0.0019871181569516908,0.0006930340840502397,0.0001296512058398257,0.0028971348522070606,0.002190247674432048,0.02388667522792906,0.023632505549155757,0.009115086281629478,0.007780713440373471,0.0030483251941562516,0.001217545385731626,0.00041105528564391164,3.1244733003174306e-05,6.812194153584989e-05,0.016804411362478854,0.011630875509913388,0.028692319081594347,0.0,0.0,0.016183263484977804,0.012307524950843148,0.002189080142640957,0.0,0.0,0.01899687085434269,0.030886598616333038,0.04596693754341839,0.023996666524689063,0.052301302053048726,0.04323546130534135,0.03212839587550525,0.03344548687334979,0.02735565761583754,0.028683656728476756,0.02406321309815592,0.002877842511161004,0.0005087777783618419,0.0009657809295425867,0.0,0.012771474034152155,0.011265671608439023,0.03457762609744423,0.027465924120350118,0.0,0.0,0.0,0.0,0.0,0.0006429607812099749,0.0,0.026072597977245565,0.04533477613004115,0.03724323718137853,0.0673932236846508,0.06590252911178127,0.056804722672910646,0.0006429607812099749,0.0
2,0.001393988874351429,9.293307791038158e-05,7.320931399227585e-05,7.239710550390062e-05,2.6272497941236094e-05,2.6211752281256352e-05,2.5908023981357675e-05,0.002188423501710933,0.0023781466375788853,0.0020406873331865866,0.0017538982837271657,0.0016381207582152788,0.0015644322323797913,0.0053601839312612575,0.0024000544283988134,0.002281152114548953,0.003625516303583703,0.006617413298155119,0.003977128344239196,0.0007750610569399544,0.0012981405530908636,0.0022030237029377407,0.000821975463737393,0.002630279121215476,0.00014316794899113213,0.00028588274014533326,0.007411810091633059,0.004706442351190892,0.006565624919172272,0.0024051655414036974,0.00495552012011277,0.004299328910623365,0.003807796604955312,0.0037284170419093505,0.001987118157047747,0.0006930340840953284,0.0001296512058901037,0.002897134852480954,0.002190247675000837,0.02388667522747879,0.02363250554873549,0.009115086281461477,0.007780713440247987,0.00304832519420635,0.0012175453860672294,0.0004110552857629464,3.124473301224517e-05,6.812194156236175e-05,0.01680441136220615,0.01163087550974459,0.02869231908108758,0.0,0.0,0.01618326348468916,0.012307524950631168,0.002189080142611919,0.0,0.0,0.018996870853994288,0.030886598615760503,0.045966937542513055,0.023996666524220805,0.052301302052020424,0.04323546130450713,0.0321283958748985,0.03344548687271583,0.027355657615311772,0.028683656727941216,0.024063213097700816,0.002877842511105269,0.000508777778505129,0.0009657809295236541,0.0,0.012771474033931855,0.011265671608209698,0.034577626096734156,0.027465924119793962,0.0,0.0,0.0,0.0,0.0,0.0006429607812116046,0.0,0.026072597976767895,0.045334776129153834,0.03724323718065995,0.06739322368436132,0.06590252911045447,0.05680472267177632,0.0006429607812116046,0.0
3,0.0013939888746201396,9.293307792840043e-05,7.320931400647044e-05,7.239710551793774e-05,2.6272497946330082e-05,2.6211752286338564e-05,2.5908023986380993e-05,0.0021884235021310473,0.0023781466380317015,0.002040687333578119,0.0017538982840645478,0.0016381207585303525,0.0015644322326806963,0.005360183932111247,0.0024000544288273677,0.00228115211495782,0.0036255163042047257,0.006617413298826949,0.0039771283448787565,0.0007750610570883979,0.0012981405533410214,0.0022030237030700745,0.0008219754638904272,0.0026302791213729674,0.0001431679490185855,0.00028588274020024935,0.007411810091623752,0.004706442351173126,0.0065656249191431305,0.0024051655414164845,0.004955520120116448,0.004299328910623392,0.0038077966050128484,0.003728417041943294,0.0019871181570949915,0.0006930340841175364,0.0001296512059149597,0.0028971348526160533,0.0021902476752819287,0.023886675227254878,0.023632505548526486,0.00911508628137716,0.0077807134401849,0.0030483251942307068,0.001217545386233092,0.000411055285821779,3.1244733016728426e-05,6.812194157546847e-05,0.016804411362071545,0.011630875509662134,0.028692319080836057,0.0,0.0,0.01618326348454661,0.012307524950527058,0.0021890801425982747,0.0,0.0,0.01899687085382191,0.030886598615476542,0.04596693754205996,0.023996666523986757,0.0523013020515073,0.04323546130409146,0.03212839587459683,0.03344548687240035,0.027355657615049916,0.028683656727675238,0.024063213097474532,0.002877842511077316,0.0005087777785759463,0.0009657809295141779,0.0,0.012771474033823609,0.011265671608094663,0.03457762609637788,0.027465924119515,0.0,0.0,0.0,0.0,0.0,0.0006429607812133316,0.0,0.026072597976531296,0.045334776128710556,0.037243237180301335,0.06739322368428252,0.06590252910979162,0.056804722671210076,0.0006429607812133316,0.0
4,0.001393988873708757,9.29330778672845e-05,7.320931395832556e-05,7.239710547032699e-05,2.6272497929052406e-05,2.6211752269100833e-05,2.5908023969343007e-05,0.0021884235007061724,0.002378146636495968,0.0020406873322501872,0.0017538982829202613,0.0016381207574617286,0.0015644322316601276,0.005360183929230928,0.002400054427374324,0.0022811521135715027,0.003625516302099504,0.006617413296556816,0.003977128342711355,0.0007750610565849367,0.0012981405524925646,0.0022030237026246908,0.0008219754633714585,0.0026302791208436325,0.00014316794892547423,0.00028588274001399344,0.00741181009165524,0.004706442351244597,0.006565624919257874,0.002405165541378699,0.004955520120116144,0.0042993289106337314,0.0038077966048265166,0.003728417041837788,0.0019871181569394627,0.0006930340840438152,0.0001296512058306578,0.002897134852163693,0.002190247674330527,0.023886675228035708,0.023632505549255146,0.009115086281686315,0.007780713440418047,0.0030483251941559766,0.001217545385671507,0.0004110552856225245,3.124473300154428e-05,6.812194153101485e-05,0.01680441136252228,0.01163087550992353,0.028692319081699082,0.0,0.0,0.016183263485024448,0.012307524950868502,0.0021890801426333512,0.0,0.0,0.018996870854409136,0.030886598616444813,0.04596693754366204,0.02399666652482828,0.052301302053324485,0.04323546130554928,0.03212839587564182,0.03344548687349813,0.02735565761596516,0.028683656728589458,0.02406321309826286,0.002877842511179588,0.0005087777783361401,0.0009657809295484126,0.0,0.01277147403417753,0.011265671608513522,0.03457762609768538,0.0274659241205369,0.0,0.0,0.0,0.0,0.0,0.0006429607811933707,0.0,0.02607259797733244,0.045334776130271245,0.037243237181554416,0.06739322368355562,0.06590252911215892,0.05680472267322342,0.0006429607811933707,0.0
5,0.0013939888729032276,9.293307781326865e-05,7.320931391577378e-05,7.23971054282473e-05,2.6272497913781933e-05,2.6211752253865672e-05,2.590802395428438e-05,0.0021884234994467644,0.0023781466351385184,0.0020406873310764616,0.0017538982819088685,0.0016381207565172098,0.001564432230758084,0.0053601839266823265,0.002400054426089519,0.0022811521123457246,0.0036255163002375927,0.0066174132945410235,0.003977128340793726,0.0007750610561399355,0.0012981405517426513,0.0022030237022272214,0.0008219754629126819,0.0026302791203704798,0.00014316794884317518,0.0002858827398493674,0.007411810091683297,0.0047064423512952515,0.006565624919341713,0.0024051655413391453,0.004955520120102475,0.004299328910631389,0.0038077966046521313,0.0037284170417339986,0.001987118156796841,0.0006930340839769038,0.00012965120575614508,0.0028971348517574476,0.0021902476734874635,0.023886675228701495,0.023632505549876538,0.00911508628193389,0.007780713440602844,0.0030483251940812864,0.0012175453851740842,0.00041105528544609744,3.124473298809995e-05,6.812194149172395e-05,0.01680441136292662,0.011630875510174797,0.02869231908244875,0.0,0.0,0.01618326348545229,0.012307524951183441,0.002189080142677236,0.0,0.0,0.01899687085492531,0.03088659861729193,0.04596693754499652,0.02399666652551946,0.052301302054842826,0.04323546130678171,0.032128395876538825,0.03344548687443511,0.027355657616741996,0.02868365672938145,0.02406321309893581,0.002877842511261745,0.0005087777781237653,0.0009657809295763412,0.0,0.012771474034504727,0.011265671608851488,0.03457762609873191,0.027465924121356705,0.0,0.0,0.0,0.0,0.0,0.0006429607811920692,0.0,0.026072597978039538,0.045334776131580316,0.037243237182614894,0.06739322368406216,0.06590252911411736,0.05680472267489819,0.0006429607811920692,0.0
6,0.001393988874301213,9.293307790701396e-05,7.320931398962297e-05,7.239710550127717e-05,2.6272497940284056e-05,2.6211752280306517e-05,2.5908023980418844e-05,0.0021884235016324262,0.002378146637494277,0.0020406873331134216,0.0017538982836641178,0.0016381207581563995,0.00156443223232356,0.005360183931102853,0.0024000544283188075,0.0022811521144726187,0.0036255163034678347,0.00661741329803102,0.0039771283441199816,0.0007750610569122157,0.0012981405530441148,0.002203023702913617,0.0008219754637088071,0.002630279121186874,0.00014316794898600204,0.000285882740135071,0.007411810091634728,0.004706442351196236,0.006565624919180509,0.0024051655414022827,0.004955520120114195,0.004299328910625167,0.0038077966049460837,0.0037284170419046533,0.001987118157039724,0.0006930340840914513,0.000129651205885459,0.0028971348524567124,0.0021902476749486454,0.023886675227524697,0.023632505548778347,0.009115086281481333,0.0077807134402631825,0.0030483251942031485,0.0012175453860363992,0.0004110552857520009,3.124473301141105e-05,6.812194155991244e-05,0.016804411362230483,0.011630875509756763,0.02869231908113727,0.0,0.0,0.016183263484715122,0.012307524950648456,0.0021890801426122757,0.0,0.0,0.018996870854026942,0.03088659861581583,0.045966937542613356,0.023996666524272865,0.052301302052131106,0.043235461304594554,0.032128395874959796,0.03344548687278078,0.0273556576153664,0.028683656727994222,0.024063213097747088,0.002877842511111797,0.0005087777784919603,0.0009657809295257992,0.0,0.012771474033949853,0.011265671608236466,0.03457762609681793,0.027465924119859264,0.0,0.0,0.0,0.0,0.0,0.0006429607812084673,0.0,0.02607259797681297,0.04533477612924988,0.03724323718073629,0.06739322368417887,0.06590252911060021,0.05680472267189935,0.0006429607812084673,0.0
7,0.0013939888719465268,9.293307774911835e-05,7.320931386523855e-05,7.239710537827271e-05,2.6272497895646443e-05,2.6211752235772113e-05,2.590802393640048e-05,0.0021884234979509636,0.0023781466335261784,0.0020406873296824196,0.0017538982807076523,0.0016381207553954184,0.0015644322296867394,0.00536018392365079,0.0024000544245627357,0.0022811521108891263,0.0036255162980242937,0.00661741329213165,0.003977128338513005,0.0007750610556113981,0.0012981405508520022,0.002203023701748947,0.0008219754623676715,0.0026302791197998555,0.0001431679487454278,0.00028588273965384186,0.007411810091716823,0.004706442351335157,0.006565624919412637,0.0024051655412821254,0.0049555201200643575,0.004299328910609851,0.003807796604429178,0.003728417041593464,0.0019871181566190024,0.0006930340838945613,0.00012965120566764545,0.0028971348512644396,0.0021902476724826405,0.023886675229453334,0.023632505550578532,0.009115086282186168,0.007780713440787759,0.003048325193978422,0.0012175453845815695,0.00041105528523604427,3.124473297209359e-05,6.812194144505883e-05,0.016804411363417024,0.011630875510506115,0.02869231908332018,0.0,0.0,0.016183263485970236,0.01230752495157861,0.0021890801427497577,0.0,0.0,0.018996870855533726,0.030886598618287284,0.04596693754645929,0.023996666526254457,0.05230130205650637,0.043235461308157426,0.03212839587756365,0.03344548687549659,0.027355657617614673,0.028683656730299007,0.024063213099697132,0.0028778425113458925,0.0005087777778708449,0.0009657809296057322,0.0,0.01277147403491699,0.011265671609200945,0.03457762609979667,0.02746592412219415,0.0,0.0,0.0,0.0,0.0,0.0006429607812162718,0.0,0.026072597978880528,0.04533477613302857,0.03724323718380498,0.06739322368647717,0.06590252911622768,0.0568047226767191,0.0006429607812162718,0.0
8,0.0013939888728488193,9.293307780962287e-05,7.320931391290177e-05,7.239710542540714e-05,2.627249791275125e-05,2.621175225283737e-05,2.5908023953267995e-05,0.0021884234993616563,0.0023781466350466913,0.002040687330997138,0.001753898281840538,0.0016381207564533965,0.0015644322306971406,0.0053601839265055694,0.002400054426001881,0.0022811521122621547,0.0036255163001098737,0.006617413294389666,0.003977128340661004,0.0007750610561098547,0.001298140551691998,0.0022030237021941883,0.0008219754628815583,0.0026302791203298903,0.00014316794883761287,0.00028588273983824335,0.007411810091685427,0.004706442351278484,0.006565624919318856,0.0024051655413264753,0.00495552012007977,0.004299328910612564,0.003807796604624586,0.0037284170417098126,0.001987118156778801,0.0006930340839695257,0.00012965120575110888,0.0028971348517195404,0.002190247673426994,0.023886675228707584,0.023632505549882485,0.009115086281909022,0.007780713440580899,0.003048325194062159,0.0012175453851387534,0.0004110552854336671,3.124473298715311e-05,6.81219414890695e-05,0.01680441136296399,0.011630875510224537,0.028692319082480076,0.0,0.0,0.016183263485490797,0.012307524951225805,0.002189080142700624,0.0,0.0,0.018996870854955564,0.030886598617337828,0.045966937544963046,0.023996666525480666,0.05230130205480561,0.043235461306776725,0.03212839587655853,0.033445486874446734,0.027355657616744307,0.028683656729411405,0.024063213098943347,0.0028778425112539253,0.0005087777781087344,0.000965780929574462,0.0,0.012771474034550343,0.011265671608822496,0.03457762609862523,0.02746592412127652,0.0,0.0,0.0,0.0,0.0,0.0006429607812177831,0.0,0.026072597978087954,0.0453347761315612,0.03724323718261608,0.06739322368591302,0.06590252911403444,0.0568047226748434,0.0006429607812177831,0.0
